EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_Score_Comparison,AGR_Score_Comparison,CSN_Score_Comparison,EST_Score_Comparison,OPN_Score_Comparison
1,5,2,5,5,5,2,4,2,5,2,2,2,5,5,1,1,5,5,5,4,2,4,2,5,4,4,2,5,5,5,2,2,2,2,1,4,2,5,5,4,2,5,5,1.625,4.625,2.0,1.7777777777777777,4.6,low,low,low,high,high
2,5,2,5,5,5,2,4,2,5,1,2,2,5,5,1,2,5,5,5,4,2,2,2,5,2,5,2,5,5,4,2,2,2,2,1,5,2,5,5,4,2,4,5,1.5,4.625,1.8888888888888888,2.111111111111111,4.6,low,low,low,high,high
1,3,2,5,5,5,2,4,2,5,2,5,2,5,5,1,2,5,5,5,4,2,5,2,5,2,5,2,5,5,5,2,2,2,2,1,5,2,5,5,4,2,4,5,1.375,4.625,1.7777777777777777,1.7777777777777777,4.6,low,low,low,high,high
1,2,2,5,5,5,2,4,2,5,2,5,2,5,5,1,2,5,5,5,5,2,2,2,5,2,5,2,5,5,4,2,2,2,2,2,5,2,5,5,4,2,3,5,1.5,4.625,1.8888888888888888,2.2222222222222223,4.6,low,low,low,high,high
2,2,2,5,5,5,2,4,2,5,2,5,2,5,5,2,2,5,4,5,4,2,5,2,5,2,4,2,5,5,5,2,2,1,2,1,4,2,5,5,5,2,3,5,1.625,4.625,2.111111111111111,1.8888888888888888,4.5,low,low,low,high,high
1,3,2,5,5,5,2,4,2,5,1,5,2,5,5,1,2,5,5,5,5,2,5,2,5,2,2,2,5,5,5,2,2,2,2,2,4,2,5,5,5,2,4,5,1.25,4.625,2.2222222222222223,1.7777777777777777,4.5,low,low,low,high,high
1,2,2,5,5,5,2,5,2,5,1,5,2,5,5,1,2,5,4,5,5,2,4,2,5,2,2,2,5,5,4,1,2,1,2,1,4,2,5,5,5,2,4,5,1.25,4.625,2.2222222222222223,1.7777777777777777,4.5,low,low,low,high,high
2,3,2,5,5,5,2,4,2,5,2,5,2,5,5,2,2,5,5,5,5,2,2,2,5,2,2,2,5,5,5,2,2,2,2,1,5,2,5,5,5,2,2,5,1.5,4.625,2.111111111111111,2.333333333333333,4.5,low,low,low,high,high
1,2,1,5,5,5,2,4,2,5,2,5,2,5,5,1,2,5,5,5,5,2,2,2,5,2,5,2,5,5,5,1,2,2,2,1,4,2,5,5,4,2,4,5,1.25,4.625,1.8888888888888888,2.0,4.6,low,low,low,high,high
1,2,2,5,5,5,2,5,2,5,1,5,2,5,5,1,2,5,5,5,5,2,5,2,5,4,5,2,5,5,5,2,2,2,2,1,2,2,5,5,5,2,2,5,1.375,4.625,2.2222222222222223,1.8888888888888888,4.5,low,low,low,high,high
