EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_Score_Comparison,AGR_Score_Comparison,CSN_Score_Comparison,EST_Score_Comparison,OPN_Score_Comparison
1,1,4,1,2,5,5,4,2,2,2,1,5,5,2,1,5,4,4,2,4,4,5,4,2,2,4,5,2,2,5,5,4,4,5,1,1,5,4,2,5,5,4,4,1.375,3.0,4.555555555555555,3.333333333333333,2.0,low,high,low,high,low
4,1,5,4,2,4,4,4,4,2,5,1,5,4,5,2,5,4,4,2,4,4,4,5,2,2,4,5,4,4,4,5,5,5,5,4,1,5,2,2,5,5,2,2,2.875,2.75,4.444444444444445,3.888888888888889,2.3,low,high,high,low,low
4,2,5,5,2,5,5,4,4,2,5,1,5,4,2,1,5,4,4,2,5,5,4,5,2,2,2,5,4,2,5,4,5,5,5,4,1,5,4,2,4,4,4,4,2.375,3.125,4.555555555555555,3.6666666666666665,2.1,low,high,high,high,low
2,1,4,1,2,4,4,4,5,2,1,1,5,5,2,1,4,4,2,2,5,4,4,5,2,4,1,5,4,2,4,4,4,5,4,2,1,5,2,2,4,4,4,2,1.875,2.125,4.444444444444445,3.4444444444444446,2.0,low,high,low,low,low
2,1,5,1,2,5,5,2,5,4,1,1,5,5,2,1,4,4,5,2,5,5,1,5,2,2,4,5,4,2,5,5,4,5,5,2,1,4,4,2,4,5,2,1,1.375,2.75,4.555555555555555,4.222222222222222,2.0,low,high,high,low,low
4,4,5,1,2,5,5,4,5,4,2,1,5,5,2,2,4,4,4,2,4,4,5,5,2,4,2,5,4,2,4,5,5,5,5,1,1,4,4,2,5,5,4,2,2.25,2.625,4.333333333333333,3.4444444444444446,2.0,low,high,low,low,low
4,1,5,5,2,4,4,5,5,2,4,1,5,4,2,1,4,4,4,2,4,4,5,5,2,2,5,5,4,2,4,5,5,5,5,2,1,5,3,2,4,5,4,4,2.375,2.875,4.222222222222222,3.4444444444444446,2.1,low,high,low,low,low
2,1,5,5,2,5,4,4,5,2,2,1,5,5,1,1,4,5,4,2,5,4,4,5,2,4,5,5,4,2,5,5,5,5,5,2,1,5,4,2,4,5,4,2,1.75,3.125,4.222222222222222,3.555555555555556,1.8,low,high,low,high,low
2,1,5,1,2,5,5,4,5,2,2,1,5,4,2,1,4,4,2,2,4,4,4,5,2,2,2,5,4,2,4,5,4,5,5,2,1,5,4,2,5,4,4,2,1.75,2.25,4.555555555555555,3.555555555555556,1.8,low,high,low,low,low
4,1,5,1,2,5,5,4,4,2,1,1,5,5,2,2,4,4,5,2,5,4,4,5,2,2,2,5,5,2,4,5,4,4,5,2,1,5,2,2,4,5,1,1,1.875,2.875,4.666666666666667,3.888888888888889,1.8,low,high,high,low,low
